mes,banco,rango_orden,rango_monto,suma_tasa_credito,total_creditos,registros_fuente,fecha_minima,fecha_maxima,tasa_ponderada
2024-12,Bancolombia,1,Menor o igual a 3 SMLMV,670959.12,26103,6912,2024-12-06,2024-12-27,25.704291460751637
2024-12,Bancolombia,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,206285.43,8414,2757,2024-12-06,2024-12-27,24.516927739481815
2024-12,Bancolombia,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,119630.69,5232,1912,2024-12-06,2024-12-27,22.865193042813456
2024-12,Bancolombia,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,104768.52,4763,1540,2024-12-06,2024-12-27,21.99633004408986
2024-12,Bancolombia,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,112774.59,5322,2254,2024-12-06,2024-12-27,21.190264937993234
2024-12,Bancolombia,6,Mayor a 100 SMLMV,15468.35,783,532,2024-12-06,2024-12-27,19.755236270753514
2024-12,Bancoomeva,1,Menor o igual a 3 SMLMV,558.05,26,26,2024-12-06,2024-12-27,21.463461538461537
2024-12,Bancoomeva,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,1963.65,92,89,2024-12-06,2024-12-27,21.344021739130437
2024-12,Bancoomeva,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,4221.0199999999995,201,174,2024-12-06,2024-12-27,21.00009950248756
2024-12,Bancoomeva,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,4395.32,211,184,2024-12-06,2024-12-27,20.83090047393365
2024-12,Bancoomeva,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,6419.4,308,274,2024-12-06,2024-12-27,20.84220779220779
2024-12,Bancoomeva,6,Mayor a 100 SMLMV,111.7,5,5,2024-12-06,2024-12-27,22.34
2024-12,Coopcentral,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,16.0,1,1,2024-12-27,2024-12-27,16.0
2024-12,Coopcentral,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,38.0,2,2,2024-12-20,2024-12-27,19.0
2024-12,Finandina,1,Menor o igual a 3 SMLMV,287.87,11,11,2024-12-06,2024-12-27,26.17
2024-12,Finandina,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,1070.75,41,36,2024-12-06,2024-12-27,26.115853658536587
2024-12,Finandina,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,4819.38,186,123,2024-12-06,2024-12-27,25.910645161290322
2024-12,Finandina,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,5978.78,237,143,2024-12-06,2024-12-27,25.22691983122363
2024-12,Finandina,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,532.41,23,23,2024-12-06,2024-12-27,23.148260869565217
2024-12,Itaú,1,Menor o igual a 3 SMLMV,283.48,12,12,2024-12-06,2024-12-27,23.623333333333335
2024-12,Itaú,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,1905.7,83,62,2024-12-06,2024-12-27,22.960240963855423
2024-12,Itaú,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,3813.89,169,96,2024-12-06,2024-12-27,22.56739644970414
2024-12,Itaú,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,7039.7,327,167,2024-12-06,2024-12-27,21.528134556574923
2024-12,Itaú,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,13563.26,676,339,2024-12-06,2024-12-27,20.06399408284024
2024-12,Itaú,6,Mayor a 100 SMLMV,3885.37,214,159,2024-12-06,2024-12-27,18.15593457943925
2024-12,Lulo Bank,1,Menor o igual a 3 SMLMV,24091.82,1021,625,2024-12-06,2024-12-27,23.59629774730656
2024-12,Lulo Bank,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,20450.86,844,470,2024-12-06,2024-12-27,24.230876777251186
2024-12,Lulo Bank,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,19514.28,828,441,2024-12-06,2024-12-27,23.567971014492752
2024-12,Lulo Bank,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,11252.48,467,225,2024-12-06,2024-12-27,24.09524625267666
2024-12,Lulo Bank,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,4532.7,198,110,2024-12-06,2024-12-27,22.89242424242424
2024-12,MiBanco,1,Menor o igual a 3 SMLMV,26.09,1,1,2024-12-20,2024-12-20,26.09
2025-01,BBVA Colombia,1,Menor o igual a 3 SMLMV,52421.14,2220,1124,2025-01-03,2025-01-31,23.613126126126126
2025-01,BBVA Colombia,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,56376.1,2417,1143,2025-01-03,2025-01-31,23.324824162184527
2025-01,BBVA Colombia,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,81789.64,3517,1473,2025-01-03,2025-01-31,23.255513221495594
2025-01,BBVA Colombia,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,78406.19,3436,1461,2025-01-03,2025-01-31,22.819030849825378
2025-01,BBVA Colombia,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,43601.09,1989,1028,2025-01-03,2025-01-31,21.92111111111111
2025-01,BBVA Colombia,6,Mayor a 100 SMLMV,345.21,17,17,2025-01-03,2025-01-31,20.306470588235292
2025-01,Banco AV Villas,1,Menor o igual a 3 SMLMV,3288.96,145,138,2025-01-03,2025-01-31,22.68248275862069
2025-01,Banco AV Villas,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,6936.94,309,243,2025-01-03,2025-01-31,22.449644012944983
2025-01,Banco AV Villas,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,12165.38,569,405,2025-01-03,2025-01-31,21.380281195079085
2025-01,Banco AV Villas,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,9678.0,483,325,2025-01-03,2025-01-31,20.03726708074534
2025-01,Banco AV Villas,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,8710.47,476,323,2025-01-03,2025-01-31,18.299306722689074
2025-01,Banco AV Villas,6,Mayor a 100 SMLMV,780.7,45,40,2025-01-03,2025-01-31,17.34888888888889
2025-01,Banco Agrario,1,Menor o igual a 3 SMLMV,871.61,39,39,2025-01-03,2025-01-31,22.34897435897436
2025-01,Banco Agrario,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2009.84,91,91,2025-01-03,2025-01-31,22.086153846153845
2025-01,Banco Agrario,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,2471.8399999999997,112,111,2025-01-03,2025-01-31,22.069999999999997
2025-01,Banco Agrario,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,1250.7,57,56,2025-01-03,2025-01-31,21.942105263157895
2025-01,Banco Agrario,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,286.71,13,13,2025-01-03,2025-01-31,22.05461538461538
2025-01,Banco Caja Social,1,Menor o igual a 3 SMLMV,49166.56,2010,1545,2025-01-03,2025-01-31,24.46097512437811
2025-01,Banco Caja Social,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,40867.63,1722,1247,2025-01-03,2025-01-31,23.732653890824622
2025-01,Banco Caja Social,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,33726.21,1455,1004,2025-01-03,2025-01-31,23.179525773195877
2025-01,Banco Caja Social,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,11700.65,537,411,2025-01-03,2025-01-31,21.788919925512104
2025-01,Banco Caja Social,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,4358.21,229,187,2025-01-03,2025-01-31,19.031484716157205
2025-01,Banco Caja Social,6,Mayor a 100 SMLMV,93.6,6,6,2025-01-03,2025-01-31,15.6
2025-01,Banco Davibank,1,Menor o igual a 3 SMLMV,2653.04,112,112,2025-01-03,2025-01-31,23.687857142857144
2025-01,Banco Davibank,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,7871.2,334,329,2025-01-03,2025-01-31,23.566467065868263
2025-01,Banco Davibank,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,18386.8,791,766,2025-01-03,2025-01-31,23.245006321112516
2025-01,Banco Davibank,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,24650.45,1088,946,2025-01-03,2025-01-31,22.656663602941176
2025-01,Banco Davibank,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,57907.76,2615,1313,2025-01-03,2025-01-31,22.144458891013386
2025-01,Banco Davibank,6,Mayor a 100 SMLMV,181212.29,8349,415,2025-01-03,2025-01-31,21.70467002036172
2025-01,Banco Davivienda,1,Menor o igual a 3 SMLMV,91959.7,4007,1524,2025-01-03,2025-01-31,22.949762914898926
2025-01,Banco Davivienda,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,100293.6,4496,1977,2025-01-03,2025-01-31,22.307295373665482
2025-01,Banco Davivienda,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,121224.71,5557,2412,2025-01-03,2025-01-31,21.814775958250856
2025-01,Banco Davivienda,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,117805.98,5618,2569,2025-01-03,2025-01-31,20.96938056247775
2025-01,Banco Davivienda,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,60642.49,3054,1601,2025-01-03,2025-01-31,19.856741977734117
2025-01,Banco Davivienda,6,Mayor a 100 SMLMV,113.25,7,7,2025-01-03,2025-01-31,16.178571428571427
2025-01,Banco Falabella,1,Menor o igual a 3 SMLMV,233736.94,9584,3015,2025-01-03,2025-01-31,24.388244991652755
2025-01,Banco Falabella,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,168185.55,6898,2293,2025-01-03,2025-01-31,24.381784575239198
2025-01,Banco Falabella,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,166111.24,6894,2484,2025-01-03,2025-01-31,24.095044966637655
2025-01,Banco Falabella,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,58453.3,2472,1312,2025-01-03,2025-01-31,23.646156957928802
2025-01,Banco Falabella,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,22693.44,1005,617,2025-01-03,2025-01-31,22.580537313432835
2025-01,Banco Falabella,6,Mayor a 100 SMLMV,361.98,16,13,2025-01-03,2025-01-31,22.62375
2025-01,Banco GNB Sudameris,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,16.77,1,1,2025-01-31,2025-01-31,16.77
2025-01,Banco GNB Sudameris,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,16.25,1,1,2025-01-17,2025-01-17,16.25
2025-01,Banco GNB Sudameris,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,78.22,4,4,2025-01-03,2025-01-31,19.555
2025-01,Banco GNB Sudameris,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,72.75999999999999,4,4,2025-01-24,2025-01-31,18.189999999999998
2025-01,Banco GNB Sudameris,6,Mayor a 100 SMLMV,35.05,2,2,2025-01-03,2025-01-03,17.525
2025-01,Banco Mundo Mujer,1,Menor o igual a 3 SMLMV,112240.78,4489,2759,2025-01-03,2025-01-31,25.00351525952328
2025-01,Banco Mundo Mujer,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,62458.01,2502,1288,2025-01-03,2025-01-31,24.963233413269386
2025-01,Banco Mundo Mujer,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,15790.07,633,447,2025-01-03,2025-01-31,24.94481832543444
2025-01,Banco Mundo Mujer,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,947.32,38,37,2025-01-03,2025-01-31,24.929473684210528
2025-01,Banco Popular,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,123.99,5,5,2025-01-10,2025-01-31,24.798
2025-01,Banco Santander,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,4.5,1,1,2025-01-24,2025-01-24,4.5
2025-01,Banco Santander,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,22.09,2,2,2025-01-24,2025-01-31,11.045
2025-01,Banco Santander,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,22.09,2,2,2025-01-24,2025-01-24,11.045
2025-01,Banco Serfinanza,1,Menor o igual a 3 SMLMV,2224.83,106,93,2025-01-03,2025-01-31,20.988962264150942
2025-01,Banco Serfinanza,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,5755.47,279,201,2025-01-03,2025-01-31,20.628924731182796
2025-01,Banco Serfinanza,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,1257.9,58,50,2025-01-03,2025-01-31,21.68793103448276
2025-01,Banco Serfinanza,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,631.37,31,30,2025-01-03,2025-01-31,20.366774193548387
2025-01,Banco Serfinanza,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,123.58,7,7,2025-01-03,2025-01-31,17.654285714285713
2025-01,Banco Serfinanza,6,Mayor a 100 SMLMV,40.28,2,2,2025-01-03,2025-01-10,20.14
2025-01,Banco Unión,1,Menor o igual a 3 SMLMV,148.5,6,6,2025-01-17,2025-01-31,24.75
2025-01,Banco Unión,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,74.25,3,3,2025-01-10,2025-01-17,24.75
2025-01,Banco Unión,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,74.25,3,3,2025-01-17,2025-01-24,24.75
2025-01,Banco Unión,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,15.88,1,1,2025-01-17,2025-01-17,15.88
2025-01,Banco de Bogotá,1,Menor o igual a 3 SMLMV,361913.86,14801,4787,2025-01-03,2025-01-31,24.45198702790352
2025-01,Banco de Bogotá,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,288481.39,11844,3883,2025-01-03,2025-01-31,24.35675363053023
2025-01,Banco de Bogotá,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,228259.98,9485,3468,2025-01-03,2025-01-31,24.06536425935688
2025-01,Banco de Bogotá,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,83790.68000000001,3697,1773,2025-01-03,2025-01-31,22.664506356505278
2025-01,Banco de Bogotá,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,54359.340000000004,2741,1357,2025-01-03,2025-01-31,19.831937249179134
2025-01,Banco de Bogotá,6,Mayor a 100 SMLMV,3757.15,236,160,2025-01-03,2025-01-31,15.920127118644068
2025-01,Banco de Occidente,1,Menor o igual a 3 SMLMV,710.02,33,33,2025-01-03,2025-01-31,21.515757575757576
2025-01,Banco de Occidente,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,1782.8899999999999,82,73,2025-01-03,2025-01-31,21.742560975609756
2025-01,Banco de Occidente,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,4902.7699999999995,224,155,2025-01-03,2025-01-31,21.88736607142857
2025-01,Banco de Occidente,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,10354.46,482,235,2025-01-03,2025-01-31,21.482282157676348
2025-01,Banco de Occidente,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,24327.75,1233,489,2025-01-03,2025-01-31,19.730535279805352
2025-01,Banco de Occidente,6,Mayor a 100 SMLMV,3497.99,192,123,2025-01-03,2025-01-31,18.218697916666667
2025-01,Bancolombia,1,Menor o igual a 3 SMLMV,1376055.6300000001,56315,13262,2025-01-03,2025-01-31,24.4349752286247
2025-01,Bancolombia,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,278658.73,11866,3943,2025-01-03,2025-01-31,23.48379656160458
2025-01,Bancolombia,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,144044.97,6676,2453,2025-01-03,2025-01-31,21.576538346315157
2025-01,Bancolombia,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,112173.38,5454,1771,2025-01-03,2025-01-31,20.5671763843051
2025-01,Bancolombia,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,110402.67,5503,2271,2025-01-03,2025-01-31,20.062269671088497
2025-01,Bancolombia,6,Mayor a 100 SMLMV,11679.58,603,394,2025-01-03,2025-01-31,19.369121061359866
2025-01,Bancoomeva,1,Menor o igual a 3 SMLMV,931.01,45,43,2025-01-03,2025-01-31,20.68911111111111
2025-01,Bancoomeva,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2609.2,129,118,2025-01-03,2025-01-31,20.226356589147287
2025-01,Bancoomeva,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,3779.97,186,173,2025-01-03,2025-01-31,20.322419354838708
2025-01,Bancoomeva,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,5758.45,285,246,2025-01-03,2025-01-31,20.205087719298245
2025-01,Bancoomeva,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,5651.05,284,252,2025-01-03,2025-01-31,19.89806338028169
2025-01,Bancoomeva,6,Mayor a 100 SMLMV,81.99,4,4,2025-01-03,2025-01-31,20.4975
2025-01,Coopcentral,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,22.0,1,1,2025-01-17,2025-01-17,22.0
2025-01,Coopcentral,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,36.0,2,2,2025-01-17,2025-01-24,18.0
2025-01,Coopcentral,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,60.0,4,4,2025-01-03,2025-01-31,15.0
2025-01,Finandina,1,Menor o igual a 3 SMLMV,495.39,20,20,2025-01-03,2025-01-31,24.7695
2025-01,Finandina,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2302.49,93,79,2025-01-03,2025-01-31,24.757956989247308
2025-01,Finandina,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,4593.29,186,124,2025-01-03,2025-01-31,24.69510752688172
2025-01,Finandina,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,6801.22,277,172,2025-01-03,2025-01-31,24.55314079422383
2025-01,Finandina,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,710.83,30,26,2025-01-03,2025-01-31,23.694333333333336
2025-01,Itaú,1,Menor o igual a 3 SMLMV,706.81,33,31,2025-01-03,2025-01-31,21.418484848484848
2025-01,Itaú,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,3745.32,169,110,2025-01-03,2025-01-31,22.161656804733727
2025-01,Itaú,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,7722.43,349,178,2025-01-03,2025-01-31,22.12730659025788
2025-01,Itaú,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,11175.49,524,256,2025-01-03,2025-01-31,21.32727099236641
2025-01,Itaú,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,15996.48,799,402,2025-01-03,2025-01-31,20.020625782227786
2025-01,Itaú,6,Mayor a 100 SMLMV,3697.63,196,129,2025-01-03,2025-01-31,18.86545918367347
2025-01,Lulo Bank,1,Menor o igual a 3 SMLMV,30563.4,1319,844,2025-01-03,2025-01-31,23.17164518574678
2025-01,Lulo Bank,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,23093.5,997,570,2025-01-03,2025-01-31,23.162988966900702
2025-01,Lulo Bank,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,23565.88,1025,541,2025-01-03,2025-01-31,22.99110243902439
2025-01,Lulo Bank,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,11308.91,481,250,2025-01-03,2025-01-31,23.511247401247402
2025-01,Lulo Bank,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,3143.59,140,91,2025-01-03,2025-01-31,22.454214285714286
2025-01,MiBanco,1,Menor o igual a 3 SMLMV,74.37,3,3,2025-01-03,2025-01-31,24.790000000000003
2025-02,BBVA Colombia,1,Menor o igual a 3 SMLMV,33531.7,1384,743,2025-02-07,2025-02-28,24.228106936416182
2025-02,BBVA Colombia,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,33711.79,1412,755,2025-02-07,2025-02-28,23.87520538243626
2025-02,BBVA Colombia,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,49221.13,2078,1040,2025-02-07,2025-02-28,23.686780558229064
2025-02,BBVA Colombia,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,46777.43,2024,976,2025-02-07,2025-02-28,23.111378458498024
2025-02,BBVA Colombia,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,31525.14,1422,767,2025-02-07,2025-02-28,22.16957805907173
2025-02,BBVA Colombia,6,Mayor a 100 SMLMV,644.47,31,28,2025-02-07,2025-02-28,20.789354838709677
2025-02,Banco AV Villas,1,Menor o igual a 3 SMLMV,4381.9,189,172,2025-02-07,2025-02-28,23.184656084656083
2025-02,Banco AV Villas,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,8347.38,375,298,2025-02-07,2025-02-28,22.25968
2025-02,Banco AV Villas,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,15754.789999999999,750,480,2025-02-07,2025-02-28,21.006386666666664
2025-02,Banco AV Villas,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,14072.38,705,411,2025-02-07,2025-02-28,19.96082269503546
2025-02,Banco AV Villas,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,15965.18,870,492,2025-02-07,2025-02-28,18.3507816091954
2025-02,Banco AV Villas,6,Mayor a 100 SMLMV,2121.23,121,83,2025-02-07,2025-02-28,17.53082644628099
2025-02,Banco Agrario,1,Menor o igual a 3 SMLMV,677.1999999999999,29,29,2025-02-07,2025-02-28,23.351724137931033
2025-02,Banco Agrario,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2232.0699999999997,96,96,2025-02-07,2025-02-28,23.250729166666662
2025-02,Banco Agrario,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,3162.3399999999997,138,137,2025-02-07,2025-02-28,22.91550724637681
2025-02,Banco Agrario,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,1454.79,64,64,2025-02-07,2025-02-28,22.73109375
2025-02,Banco Agrario,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,415.67999999999995,18,18,2025-02-07,2025-02-28,23.09333333333333
2025-02,Banco Caja Social,1,Menor o igual a 3 SMLMV,41900.840000000004,1642,1290,2025-02-07,2025-02-28,25.518172959805117
2025-02,Banco Caja Social,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,39054.12,1593,1154,2025-02-07,2025-02-28,24.516082862523543
2025-02,Banco Caja Social,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,36534.38,1538,1039,2025-02-07,2025-02-28,23.754473342002598
2025-02,Banco Caja Social,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,13368.95,602,441,2025-02-07,2025-02-28,22.207558139534886
2025-02,Banco Caja Social,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,4772.91,248,188,2025-02-07,2025-02-28,19.245604838709678
2025-02,Banco Caja Social,6,Mayor a 100 SMLMV,74.4,5,5,2025-02-21,2025-02-28,14.88
2025-02,Banco Davibank,1,Menor o igual a 3 SMLMV,1899.87,78,78,2025-02-07,2025-02-28,24.357307692307693
2025-02,Banco Davibank,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,4884.62,207,204,2025-02-07,2025-02-28,23.59719806763285
2025-02,Banco Davibank,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,12116.34,519,498,2025-02-07,2025-02-28,23.345549132947976
2025-02,Banco Davibank,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,19478.15,848,732,2025-02-07,2025-02-28,22.969516509433966
2025-02,Banco Davibank,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,44031.47,1926,1002,2025-02-07,2025-02-28,22.86161474558671
2025-02,Banco Davibank,6,Mayor a 100 SMLMV,151392.87,6664,283,2025-02-07,2025-02-28,22.718017707082833
2025-02,Banco Davivienda,1,Menor o igual a 3 SMLMV,121674.98,4999,1732,2025-02-07,2025-02-28,24.339863972794557
2025-02,Banco Davivienda,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,112720.33,4782,2014,2025-02-07,2025-02-28,23.571796319531575
2025-02,Banco Davivienda,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,136620.79,5974,2569,2025-02-07,2025-02-28,22.869231670572482
2025-02,Banco Davivienda,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,128446.96,5983,2708,2025-02-07,2025-02-28,21.46865452114324
2025-02,Banco Davivienda,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,69677.85,3392,1755,2025-02-07,2025-02-28,20.54181898584906
2025-02,Banco Davivienda,6,Mayor a 100 SMLMV,245.46,14,13,2025-02-07,2025-02-28,17.532857142857143
2025-02,Banco Falabella,1,Menor o igual a 3 SMLMV,96088.92,3860,1537,2025-02-07,2025-02-28,24.893502590673574
2025-02,Banco Falabella,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,91425.03,3675,1532,2025-02-07,2025-02-28,24.87755918367347
2025-02,Banco Falabella,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,123497.61,4985,2061,2025-02-07,2025-02-28,24.773843530591776
2025-02,Banco Falabella,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,76997.87,3165,1521,2025-02-07,2025-02-28,24.32792101105845
2025-02,Banco Falabella,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,38961.21,1717,982,2025-02-07,2025-02-28,22.69144437973209
2025-02,Banco Falabella,6,Mayor a 100 SMLMV,273.79,13,13,2025-02-14,2025-02-28,21.060769230769232
2025-02,Banco GNB Sudameris,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,18.03,1,1,2025-02-07,2025-02-07,18.03
2025-02,Banco GNB Sudameris,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,16.81,1,1,2025-02-28,2025-02-28,16.81
2025-02,Banco GNB Sudameris,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,52.86,3,3,2025-02-14,2025-02-14,17.62
2025-02,Banco GNB Sudameris,5,Mayor a 25 SMLMV y menor o igual a 100 SMLMV,32.93,2,2,2025-02-07,2025-02-28,16.465
2025-02,Banco GNB Sudameris,6,Mayor a 100 SMLMV,20.12,1,1,2025-02-28,2025-02-28,20.12
2025-02,Banco Mundo Mujer,1,Menor o igual a 3 SMLMV,105349.76000000001,4013,2420,2025-02-07,2025-02-28,26.252120608023926
2025-02,Banco Mundo Mujer,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,62049.54,2363,1215,2025-02-07,2025-02-28,26.25879813796022
2025-02,Banco Mundo Mujer,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,16554.47,633,452,2025-02-07,2025-02-28,26.152401263823066
2025-02,Banco Mundo Mujer,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,812.9,31,31,2025-02-07,2025-02-28,26.22258064516129
2025-02,Banco Popular,1,Menor o igual a 3 SMLMV,24.82,1,1,2025-02-21,2025-02-21,24.82
2025-02,Banco Popular,2,Mayor a 3 SMLMV y menor o igual a 6 SMLMV,50.989999999999995,2,2,2025-02-07,2025-02-28,25.494999999999997
2025-02,Banco Popular,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,51.129999999999995,2,2,2025-02-28,2025-02-28,25.564999999999998
2025-02,Banco Popular,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,24.89,1,1,2025-02-28,2025-02-28,24.89
2025-02,Banco Santander,3,Mayor a 6 SMLMV y menor o igual a 12 SMLMV,61.77,5,3,2025-02-21,2025-02-28,12.354000000000001
2025-02,Banco Santander,4,Mayor a 12 SMLMV y menor o igual a 25 SMLMV,13.5,3,1,2025-02-28,2025-02-28,4.5
