number,value,params_alpha,user_attrs_mae_valid,user_attrs_rmse_valid,user_attrs_smape_valid,state,nivel,familia,params_l1_ratio,params_max_depth,params_max_features,params_min_samples_leaf,params_min_samples_split,params_n_estimators,params_l2_regularization,params_learning_rate,params_max_iter,params_max_leaf_nodes,params_colsample_bytree,params_min_child_weight,params_reg_alpha,params_reg_lambda,params_subsample
52,0.7515761808182608,0.6793300157522317,1.2708251239749673,1.8405747827060177,7.394195187995914,COMPLETE,banco_rango,elasticnet,0.8706215536455267,,,,,,,,,,,,,,
53,0.7032202598732659,0.1099560141415144,1.6461878529115548,2.0117498405178504,8.910040528783272,COMPLETE,banco_rango,elasticnet,0.7351489294552926,,,,,,,,,,,,,,
54,0.7776785243320039,0.2468826841149449,1.3030666717360144,1.7411955905980003,7.295972693500205,COMPLETE,banco_rango,elasticnet,0.9194484342242885,,,,,,,,,,,,,,
55,0.69435285785429,0.07069512678476696,1.687109842674548,2.041582903314495,9.106782356013127,COMPLETE,banco_rango,elasticnet,0.9218177672245117,,,,,,,,,,,,,,
56,0.7458354433861512,0.248187854401097,1.4453819041834532,1.8617199146584889,7.960655558740026,COMPLETE,banco_rango,elasticnet,0.62548461481906,,,,,,,,,,,,,,
57,0.658141453826411,0.04426525872483379,1.8235755620568044,2.159136360658925,9.805315774496446,COMPLETE,banco_rango,elasticnet,0.9232891854046538,,,,,,,,,,,,,,
58,0.6933301817315597,0.16690132450153924,1.6750990576586526,2.0449955550927,9.057465694954818,COMPLETE,banco_rango,elasticnet,0.49793380911895563,,,,,,,,,,,,,,
59,0.6120035476918104,0.023665196998705153,1.97767627786974,2.3002271635625235,10.654090016677886,COMPLETE,banco_rango,elasticnet,0.3185421166984794,,,,,,,,,,,,,,
60,0.7719819038369771,0.3003724660533833,1.31889454144387,1.7633621236346664,7.3803311210979,COMPLETE,banco_rango,elasticnet,0.8009874414983378,,,,,,,,,,,,,,
61,0.7772333445985491,0.4802478618082879,1.2455044932816317,1.7429380163673296,7.146905605585759,COMPLETE,banco_rango,elasticnet,0.8589874834604515,,,,,,,,,,,,,,
62,0.6448163218385728,1.0268745238425143,1.4967670614386024,2.200814053568419,8.635967536304877,COMPLETE,banco_rango,elasticnet,0.8771577452188541,,,,,,,,,,,,,,
63,0.32392730717926455,1.7349488695597073,2.1473587676767028,3.0363620016682833,11.702656881956111,COMPLETE,banco_rango,elasticnet,0.9458024294804834,,,,,,,,,,,,,,
64,0.7777908632666954,0.42667532567195443,1.2633887129710497,1.7407556223649414,7.194221563251584,COMPLETE,banco_rango,elasticnet,0.8374312435372001,,,,,,,,,,,,,,
65,0.7464207744974557,0.15238512379859104,1.462032814368586,1.8595749446402525,8.028747574033467,COMPLETE,banco_rango,elasticnet,0.8382769822453422,,,,,,,,,,,,,,
66,0.660633561932815,0.0888768451327293,1.8088283920489199,2.1512520419181453,9.722766719979226,COMPLETE,banco_rango,elasticnet,0.5612712165118234,,,,,,,,,,,,,,
67,0.7694930350010343,0.332581989341196,1.3228142013050297,1.7729597518622138,7.407684690196295,COMPLETE,banco_rango,elasticnet,0.7506298916432018,,,,,,,,,,,,,,
68,0.7745825776463627,0.2261121309928389,1.3208578565110571,1.7532772199615239,7.372717604111704,COMPLETE,banco_rango,elasticnet,0.9128204987356793,,,,,,,,,,,,,,
69,0.7495160682031976,0.6784061119430861,1.2742462978299287,1.8481907244646623,7.419008572075953,COMPLETE,banco_rango,elasticnet,0.8917776580301613,,,,,,,,,,,,,,
70,-0.46734082336346305,3.3049705327135186,3.325166405601736,4.4732415543930255,16.703231664725656,COMPLETE,banco_rango,elasticnet,0.7759233882279122,,,,,,,,,,,,,,
71,0.7789742482411957,0.415559520051496,1.2601703139163252,1.7361141975332244,7.174672171214552,COMPLETE,banco_rango,elasticnet,0.851774585739503,,,,,,,,,,,,,,
72,0.777921755643043,0.38670763742739184,1.2738123880651533,1.7402428504616079,7.21828806431874,COMPLETE,banco_rango,elasticnet,0.8359624084978611,,,,,,,,,,,,,,
73,0.7763528188548474,0.3755677319759266,1.2841624155371605,1.7463792590280094,7.256752288681051,COMPLETE,banco_rango,elasticnet,0.8156327639937737,,,,,,,,,,,,,,
74,0.7305625407487559,0.7824071235771921,1.3162706269227575,1.9168398861436526,7.6620198668634805,COMPLETE,banco_rango,elasticnet,0.8546169427232176,,,,,,,,,,,,,,
75,0.7688750902520176,0.46913027828276294,1.2983322799529304,1.775334642972902,7.360891479203123,COMPLETE,banco_rango,elasticnet,0.7097471829522053,,,,,,,,,,,,,,
