nivel,serie_id,primer_mes,ultimo_mes,meses_observados,observaciones_modelables,creditos_total,creditos_mediana,tasa_minima,tasa_maxima,tasa_std,meses_esperados,cobertura_meses,apta_modelo
banco_rango,Banco Unión | Mayor a 100 SMLMV,2024-02,2026-01,9,6,10,1.0,17.57,30.76,4.360632917873786,24,0.375,False
banco_rango,Coopcentral | Mayor a 100 SMLMV,2023-09,2026-02,9,6,10,1.0,14.0,20.0,2.403700850309326,30,0.3,False
banco_rango,Bancien | Mayor a 25 SMLMV y menor o igual a 100 SMLMV,2023-10,2026-01,4,1,6,1.5,14.03,14.03,0.0,28,0.14285714285714285,False
banco_rango,Banco Santander | Mayor a 3 SMLMV y menor o igual a 6 SMLMV,2024-12,2025-11,5,2,6,1.0,4.5,16.76,5.4828386808294844,12,0.4166666666666667,False
banco_rango,Banco Contactar | Mayor a 12 SMLMV y menor o igual a 25 SMLMV,2024-03,2024-06,2,0,5,2.5,30.83,33.3,1.7465537495307715,4,0.5,False
banco_rango,Banco Pichincha | Mayor a 100 SMLMV,2023-09,2024-10,3,0,5,1.0,12.0,29.53,9.180855886834017,14,0.21428571428571427,False
banco_rango,Banco Santander | Menor o igual a 3 SMLMV,2024-05,2025-09,4,1,5,1.0,0.0,17.59,8.743326502729571,17,0.23529411764705882,False
banco_rango,Finandina | Mayor a 100 SMLMV,2024-05,2024-10,3,0,4,1.0,12.16,18.01,3.0563104118092026,6,0.5,False
banco_rango,Banco GNB Sudameris | Menor o igual a 3 SMLMV,2024-10,2025-08,3,0,3,1.0,17.34,22.0,2.3387461027938317,11,0.2727272727272727,False
banco_rango,Banco Mundo Mujer | Mayor a 25 SMLMV y menor o igual a 100 SMLMV,2023-10,2023-12,2,0,3,1.5,37.92,39.79,1.3222896808188445,3,0.6666666666666666,False
banco_rango,MiBanco | Mayor a 12 SMLMV y menor o igual a 25 SMLMV,2023-10,2024-07,2,0,2,1.0,29.16,39.5,7.3114841174689,10,0.2,False
banco,Bancolombia,2023-09,2026-02,30,27,1419584,41075.0,20.575639174061827,33.37140337206007,3.999068803507759,30,1.0,True
banco,Banco de Bogotá,2023-09,2026-02,30,27,1055340,33610.5,22.979255760784557,35.25454464462483,4.1287311534941455,30,1.0,True
banco,Banco Davibank,2023-09,2026-02,30,27,790536,10104.5,20.643107302533533,41.7416535193335,5.961566498770049,30,1.0,True
banco,Banco Davivienda,2023-09,2026-02,30,27,751156,24377.5,20.70635070906913,32.2724336973479,3.797326805562271,30,1.0,True
banco,Banco Falabella,2023-09,2026-02,30,27,515158,17878.0,22.72325016857721,37.426073796973306,4.646027375011095,30,1.0,True
banco,BBVA Colombia,2023-09,2026-02,30,27,317098,10504.0,21.48684552386332,32.60716461438756,3.684450372604947,30,1.0,True
banco,Banco Mundo Mujer,2023-09,2026-02,30,27,202665,6665.0,24.37136972074775,41.90766129032258,5.179567652616369,30,1.0,True
banco,Banco Caja Social,2023-09,2026-02,30,27,190114,5990.5,23.056316705336428,33.83572896417662,3.941915956815097,30,1.0,True
